psraid;usr_r;sex;q10c;q14a;q14b;q14c;q14d;q14e;q14g;q14h;q17a;q17b;q17c;q17d;q17e;q17f;q17g;q18;q20;q22a;q22b;q22c;q22d;q22e;q24;q25;q26;q29;age;mar;educ;empl;inc;mobileprice
100435;Suburban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;Divorced;High school graduate (grade 12 or GED certificate);Employed part-time;$75,000 to under $100,000;129,2
100438;Rural;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;42;Married;High school incomplete (grades 9-11);Employed full-time;$75,000 to under $100,000;129,3
100439;Suburban;Male;Yes;No;Yes;No;No;No;No;No; ; ; ; ; ; ; ;1;0;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;71;Married;Some college, no 4-year degree (includes associate degree);Retired;$50,000 to under $75,000;129,7
100449;Suburban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;88;Widowed;High school incomplete (grades 9-11);Retired;$20,000 to under $30,000;129,8
100453;Rural;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ; ; ;Agree;Agree;Neither agree nor disagree/Agree some-Disagree some;Disagree;Agree;No, have never done this;No; ; ;76;Married;Some college, no 4-year degree (includes associate degree);Retired; ;129,9
100459;Rural;Female; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;Married;High school graduate (grade 12 or GED certificate);Retired; ;129,9
100465;Rural;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;75;Divorced;College graduate (B.S., B.A., or other 4-year degree);Retired;$20,000 to under $30,000;130,5
100467;Rural;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;2; ;Agree;Disagree;Agree;Disagree;Agree;No, have never done this;No; ; ;64;Widowed;Technical, trade or vocational school AFTER high school;Retired; ;130,5
100473;Urban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ; ; ;Disagree;Disagree;Disagree;Disagree;Disagree;No, have never done this; ; ; ;64;Married;High school incomplete (grades 9-11);Retired;$10,000 to under $20,000;130,5
100474;Suburban;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;65;Married;College graduate (B.S., B.A., or other 4-year degree);Retired; ;130,7
100478;Rural;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;55;Divorced;Some college, no 4-year degree (includes associate degree);Have own business/self-employed;$50,000 to under $75,000;130,9
100485;Suburban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;49;Single;High school graduate (grade 12 or GED certificate);Not employed for pay;Less than $10,000;131,2
100488;Suburban;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19;Living with a partner;Some college, no 4-year degree (includes associate degree);Employed part-time;$40,000 to under $50,000;131,4
100490;Suburban;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;96; ;College graduate (B.S., B.A., or other 4-year degree);Retired;$30,000 to under $40,000;131,4
100491;Rural;Male;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;1; ;Agree;Agree;Agree;Disagree;Disagree;No, have never done this;No; ; ;59;Married;High school graduate (grade 12 or GED certificate);Retired;$10,000 to under $20,000;131,5
100493;Suburban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;69;Divorced;High school graduate (grade 12 or GED certificate);Retired;Less than $10,000;131,7
100495;Suburban;Female;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;1; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;65;Married;College graduate (B.S., B.A., or other 4-year degree);Retired;$40,000 to under $50,000;131,7
100499;Suburban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;1; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;56;Married;High school incomplete (grades 9-11);Employed full-time;$50,000 to under $75,000;132
100503;Suburban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;2; ;Agree;Disagree;Agree;Disagree;Agree;No, have never done this; ; ; ;63;Married;High school graduate (grade 12 or GED certificate);Retired;$30,000 to under $40,000;132
100508;Urban;Female;Yes;No;Yes;Yes;No;No;Yes;No; ; ; ; ; ; ; ;1;1;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;57;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time;$50,000 to under $75,000;132,1
100509;Suburban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;56;Married;High school graduate (grade 12 or GED certificate);Employed full-time;$40,000 to under $50,000;132,1
100510;Suburban;Male;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;2;1;Neither agree nor disagree/Agree some-Disagree some;Neither agree nor disagree/Agree some-Disagree some;Neither agree nor disagree/Agree some-Disagree some;Disagree;Agree;No, have never done this;No; ; ;38;Married;Some college, no 4-year degree (includes associate degree);Employed full-time;$50,000 to under $75,000;132,2
100514;Rural;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;Married;High school graduate (grade 12 or GED certificate);Retired; ;132,4
100517;Urban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;48;Married;Some college, no 4-year degree (includes associate degree);Employed full-time;$20,000 to under $30,000;132,6
100518;Suburban;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;63;Separated;High school graduate (grade 12 or GED certificate);Retired;$30,000 to under $40,000;132,6
100520;Urban;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;57;Separated;High school incomplete (grades 9-11);Not employed for pay;Less than $10,000;132,6
100523;Suburban;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;58;Married;High school graduate (grade 12 or GED certificate);Retired;$30,000 to under $40,000;132,9
100528;Suburban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;2; ;Agree;Disagree;Neither agree nor disagree/Agree some-Disagree some;Disagree;Agree;No, have never done this;No; ; ;61;Married;High school graduate (grade 12 or GED certificate);Not employed for pay;$40,000 to under $50,000;132,9
100538;Suburban;Male;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;3; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this; ; ; ;75;Never been married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Not employed for pay;$30,000 to under $40,000;133,2
100540;Suburban;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;88;Widowed;High school graduate (grade 12 or GED certificate);Retired;$20,000 to under $30,000;133,7
100553;Suburban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;2; ;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;73;Married;College graduate (B.S., B.A., or other 4-year degree);Retired;$40,000 to under $50,000;133,8
100554;Suburban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;3; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;57;Married;Some college, no 4-year degree (includes associate degree);Employed part-time;$40,000 to under $50,000;134
100559;Suburban;Male;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ; ; ;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;47;Married;High school graduate (grade 12 or GED certificate);Employed full-time;$75,000 to under $100,000;134,2
100569;Suburban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;4; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;74;Widowed;Some college, no 4-year degree (includes associate degree);Retired;$40,000 to under $50,000;134,3
100573;Rural;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;44;Married;High school incomplete (grades 9-11);Employed part-time;$10,000 to under $20,000;134,7
100575;Suburban;Female;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;0; ;Agree;Disagree;Disagree;Disagree;Agree;No, have never done this;No; ; ;49;Married;High school graduate (grade 12 or GED certificate);Employed full-time;$40,000 to under $50,000;134,7
100578;Suburban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;69;Married;High school graduate (grade 12 or GED certificate);Retired; ;134,8
100580;Rural;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;4; ;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;74;Married;High school graduate (grade 12 or GED certificate);Retired;$20,000 to under $30,000;135,1
100585;Urban;Male;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;1; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;64;Divorced;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time;$50,000 to under $75,000;135,1
100586;Rural;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;5;0;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;51;Divorced;Some college, no 4-year degree (includes associate degree);Not employed for pay;$50,000 to under $75,000;135,4
100588;Urban;Male;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;1; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;23;Never been married;College graduate (B.S., B.A., or other 4-year degree);Employed part-time; ;135,8
100589;Rural;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;5;2;Agree;Agree;Disagree;Agree;Agree;No, have never done this; ; ; ; ;Married;High school graduate (grade 12 or GED certificate);Employed full-time;$50,000 to under $75,000;135,9
100591;Suburban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;1; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;72;Widowed;Some college, no 4-year degree (includes associate degree);Retired;$40,000 to under $50,000;136,2
100594;Suburban;Female;Yes;No;Yes;No;No;No;No;No; ; ; ; ; ; ; ;7;0;Agree;Agree;Neither agree nor disagree/Agree some-Disagree some;Disagree;Agree;No, have never done this;No; ; ;53;Divorced;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time;$75,000 to under $100,000;136,8
100606;Urban;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;61;Divorced;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed part-time;$30,000 to under $40,000;136,8
100617;Rural;Female;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;3; ;Agree;Disagree;Agree;Disagree;Agree;No, have never done this;No; ; ;68;Married;High school graduate (grade 12 or GED certificate);Retired;$20,000 to under $30,000;137,3
100620;Rural;Female;Yes;No;Yes;No;No;No;No;No; ; ; ; ; ; ; ;5;1;Agree;Agree;Agree;Disagree;Agree;Phone can NOT download apps;No; ; ;53;Married;College graduate (B.S., B.A., or other 4-year degree);Have own business/self-employed; ;137,3
100626;Rural;Female;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ; ; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this; ; ; ;23;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time;$20,000 to under $30,000;137,4
100628;Urban;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;2;1;Agree;Agree;Disagree;Disagree;Agree;No, have never done this; ; ; ;35;Married;High school graduate (grade 12 or GED certificate);Employed full-time;$50,000 to under $75,000;137,6
100639;Suburban;Male;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;0; ;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;50; ;College graduate (B.S., B.A., or other 4-year degree);Not employed for pay; ;137,7
100642;Urban;Male;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;6; ;Agree;Agree;Agree;Disagree;Agree;No, have never done this;Yes; ; ;50;Divorced;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed full-time;$30,000 to under $40,000;137,7
100643;Rural;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;Divorced;High school incomplete (grades 9-11); ;$20,000 to under $30,000;137,8
100647;Urban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;89;Widowed;None, or grades 1-8;Retired;$10,000 to under $20,000;138,1
100652;Urban;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;2;1;Agree;Agree;Disagree;Disagree;Disagree;No, have never done this;No; ; ;67;Married;Some college, no 4-year degree (includes associate degree);Employed full-time;$40,000 to under $50,000;138,1
100656;Rural;Female;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;1; ;Agree;Disagree;Disagree;Disagree;Agree;No, have never done this;No; ; ;60;Married;High school graduate (grade 12 or GED certificate);Employed part-time;$30,000 to under $40,000;138,1
100665;Suburban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;1; ;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;81;Married;College graduate (B.S., B.A., or other 4-year degree);Retired;$40,000 to under $50,000;138,3
100673;Suburban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;78;Married;Some college, no 4-year degree (includes associate degree);Retired;Less than $10,000;138,3
100674;Suburban;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;5; ;Agree;Disagree;Agree;Disagree;Agree;No, have never done this; ; ; ;45;Married;College graduate (B.S., B.A., or other 4-year degree);Employed full-time;$50,000 to under $75,000;138,6
100675;Urban;Male;Yes;No;Yes;No;No; ;Yes;No; ; ; ; ; ; ; ;4;2;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;55;Married;Technical, trade or vocational school AFTER high school;Employed full-time;$30,000 to under $40,000;139,1
100678;Urban;Female;Yes;No;No;No;No;No;Yes;No; ; ; ; ; ; ; ;1; ;Agree;Disagree;Agree;Disagree;Agree;No, have never done this; ; ; ;60;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Employed part-time;$50,000 to under $75,000;139,3
100679;Rural;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;Never been married;Some college, no 4-year degree (includes associate degree);Employed full-time;Less than $10,000;139,5
100682;Suburban;Female;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;6; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;51;Never been married;College graduate (B.S., B.A., or other 4-year degree);Have own business/self-employed;$40,000 to under $50,000;139,6
100686;Suburban;Female;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;1; ;Agree;Disagree;Neither agree nor disagree/Agree some-Disagree some;Disagree;Agree;No, have never done this;Yes;1; ;63; ;Some college, no 4-year degree (includes associate degree);Retired; ;139,6
100688;Rural;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;43;Never been married;College graduate (B.S., B.A., or other 4-year degree);Employed full-time;$40,000 to under $50,000;139,8
100691;Rural;Male;Yes;No;No;Yes;No;No;Yes;No; ; ; ; ; ; ; ;3; ;Agree;Disagree;Agree;Disagree;Agree;No, have never done this;No; ; ;63;Married;High school graduate (grade 12 or GED certificate);Retired;$20,000 to under $30,000;140
100697;Rural;Male;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;5;0;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ; ;Divorced;Some college, no 4-year degree (includes associate degree);Employed full-time;$40,000 to under $50,000;140
100718;Rural;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;78;Widowed;High school graduate (grade 12 or GED certificate);Retired;Less than $10,000;140,1
100722;Rural;Female;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;2; ;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ; ;Married;Some college, no 4-year degree (includes associate degree);Retired;$100,000 to under $150,000;140,1
100723;Suburban;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;3;0;Agree;Agree;Disagree;Disagree;Agree;Yes, have done this;No; ;Only download apps that are free;53;Married;Some college, no 4-year degree (includes associate degree);Employed full-time;$75,000 to under $100,000;140,1
100726;Urban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;59;Never been married;Some college, no 4-year degree (includes associate degree);Employed full-time;$20,000 to under $30,000;140,2
100727;Rural;Male;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;5; ;Agree;Agree;Disagree;Disagree;Agree;Phone can NOT download apps;No; ; ;47;Married;Some college, no 4-year degree (includes associate degree);Employed full-time;$75,000 to under $100,000;140,3
100734;Rural;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;63;Married;High school incomplete (grades 9-11);Retired; ;140,3
100740;Urban;Male;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;53;Never been married; ;Not employed for pay; ;140,4
100749;Rural;Female;Yes;No;No;Yes;No;No;No;No; ; ; ; ; ; ; ;2; ;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;75;Divorced; ;Retired; ;140,7
100763;Rural;Female;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;6; ;Disagree;Disagree;Disagree;Disagree;Disagree;No, have never done this; ; ; ;64;Widowed;None, or grades 1-8; ;Less than $10,000;140,7
100782;Urban;Male;Yes;No;Yes;No;No;No;No;No; ; ; ; ; ; ; ;1;1;Disagree;Agree;Agree;Disagree;Agree;No, have never done this;Yes; ; ;58;Never been married;College graduate (B.S., B.A., or other 4-year degree);Employed full-time;$30,000 to under $40,000;140,8
100783;Urban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;58;Single;Some college, no 4-year degree (includes associate degree);Disabled;$10,000 to under $20,000;140,9
100804;Rural;Male;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;4;1;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;59;Married;Post-graduate training/professional school after college (toward a Masters/Ph.D., Law or Medical school);Retired;$150,000 or more;141
100807;Suburban;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;Married;High school graduate (grade 12 or GED certificate);Retired; ;141,1
100813;Suburban;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;5;10;Agree;Agree;Disagree;Disagree;Agree;No, have never done this;No; ; ;43;Married;High school graduate (grade 12 or GED certificate);Employed full-time;$75,000 to under $100,000;141,2
100819;Rural;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;4;5;Agree;Agree;Agree;Disagree;Agree;No, have never done this;No; ; ;51;Married;Some college, no 4-year degree (includes associate degree);Employed part-time;$20,000 to under $30,000;141,3
100828;Suburban;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;5;3;Agree;Agree;Disagree;Disagree;Neither agree nor disagree/Agree some-Disagree some;No, have never done this; ; ; ;50;Never been married;High school graduate (grade 12 or GED certificate);Employed full-time; ;141,3
100830;Suburban;Male;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;3; ;Agree;Disagree;Disagree;Disagree;Disagree;No, have never done this; ; ; ;71;Never been married;Some college, no 4-year degree (includes associate degree);Retired;$30,000 to under $40,000;141,5
100831;Rural;Female;Yes;No;Yes;Yes;No;No;No;No; ; ; ; ; ; ; ;6;20;Agree;Agree;Disagree;Agree;Agree;No, have never done this;No; ; ;55;Married;Some college, no 4-year degree (includes associate degree);Employed full-time;$50,000 to under $75,000;141,7
100834;Suburban;Male;Yes;No;No;No;No;No;No;No; ; ; ; ; ; ; ;0; ;Agree;Agree;Disagree;Disagree; ;No, have never done this;No; ; ;70;Widowed;High school incomplete (grades 9-11);Not employed for pay;$20,000 to under $30,000;141,8
100843;Rural;Female;No; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;62;Widowed;None, or grades 1-8;Disabled; ;141,9
